x,y,z
29.29906942191424,0.34658863514438804,0.0
29.296574453701062,0.3524300005073542,0.0
29.294046486487566,0.35821681839531283,0.0
29.29148645929403,0.36394808169742854,0.0
29.288895320755397,0.3696228209262062,0.0
29.28627402804577,0.37524010506498806,0.0
29.28362354575757,0.38079904241256657,0.0
29.280944844738357,0.38629878141413027,0.0
29.278238929438675,0.3917384540747665,0.0
29.275507160617032,0.3971165425898407,0.0
29.27275120090746,0.4024310271780542,0.0
29.269972483952458,0.4076804356467692,0.0
29.26717225118448,0.4128637421525635,0.0
29.26435174839244,0.41797997796161596,0.0
29.2615122276376,0.4230282258524851,0.0
29.258654945659725,0.4280076211508822,0.0
29.25578116222546,0.43291735273544474,0.0
29.252892138407585,0.43775666402958563,0.0
29.249989134919765,0.44252485376861567,0.0
29.247073580617872,0.44722100255544295,0.0
29.244147490194052,0.45184332765594964,0.0
29.24121299452673,0.45638997000240744,0.0
29.23827179843365,0.46085983748719955,0.0
29.235325518911225,0.4652520490998919,0.0
29.23237577342641,0.46956579316808866,0.0
29.229424177566766,0.47380032860492116,0.0
29.226472342593595,0.4779549861220018,0.0
29.223521872898555,0.48202916939943224,0.0
29.22057436539306,0.48602235345644246,0.0
29.217631705275068,0.4899336891189248,0.0
29.214696495865514,0.4937614646987488,0.0
29.211771347824573,0.4975040780536903,0.0
29.208858344136388,0.5011607138757215,0.0
29.20595948943883,0.504730737905829,0.0
29.203076776365023,0.5082136074738179,0.0
29.20021218202904,0.5116088728884699,0.0
29.197367664360613,0.5149161787643509,0.0
29.194545153423384,0.5181352708223304,0.0
29.191745225560325,0.5212674754513641,0.0
29.188965416530234,0.5243174492045731,0.0
29.186204387213856,0.5272884588821916,0.0
29.183464048046776,0.5301802046555777,0.0
29.180746761823215,0.5329919805165925,0.0
29.178054878579104,0.5357231818517871,0.0
29.175390731547264,0.5383733068863568,0.0
29.1727566329362,0.540941958059271,0.0
29.17015316513532,0.5434304724566036,0.0
29.16757432781527,0.5458463503265004,0.0
29.16501394353677,0.5481969211151718,0.0
29.162472090343616,0.5504835088810195,0.0
29.15995032297436,0.5527060983223449,0.0
29.157450160527258,0.5548647484491458,0.0
29.15497308282262,0.5569595926986867,0.0
29.152508372001115,0.5590009056301035,0.0
29.149964792160645,0.5610637554475917,0.0
29.14723059135197,0.5632354384830929,0.0
29.144274920391755,0.5655351645152799,0.0
29.141100084971658,0.5679556415934546,0.0
29.137708806842767,0.5704896279619427,0.0
29.13409511664016,0.5731366042100227,0.0
29.130154366826368,0.5759669726766273,0.0
29.125719870015942,0.5790917966068221,0.0
29.12071160732228,0.5825570588538506,0.0
29.115108580335125,0.5863668768301642,0.0
29.10877007560911,0.5906060172514231,0.0
29.099971667093016,0.5964013579437603,0.0
29.086788510682098,0.6050127194092795,0.0
29.08293090060427,0.6075321291863849,0.0
29.078283948485502,0.6105706805307363,0.0
29.07248359324491,0.6143705900548786,0.0
29.06686529698812,0.6180617557584712,0.0
29.06086055222576,0.6220200334543967,0.0
29.054470005756468,0.6262496357659182,0.0
29.047694285599714,0.6307553543693015,0.0
29.040534014873792,0.6355425652343152,0.0
29.03296374723298,0.6406347777128942,0.0
29.024774649376734,0.6461811702387887,0.0
29.01571067677786,0.6523710900903907,0.0
29.005709009772342,0.6592695547532673,0.0
28.994793293768275,0.6668859853515576,0.0
28.98299345366729,0.6752281665166076,0.0
28.970345189820527,0.6843021811305746,0.0
28.956889717619735,0.6941121125696658,0.0
28.942673428923058,0.7046597436823568,0.0
28.92774747562068,0.7159442641022117,0.0
28.912167277858977,0.7279619980915764,0.0
28.895810289836284,0.7408493005094938,0.0
28.8746107222289,0.7579389279722213,0.0
28.841041539780335,0.7860562781110066,0.0
28.79174632926168,0.8302125286762033,0.0
28.727656371073603,0.8935008421867024,0.0
28.650931713897805,0.9798248622839262,0.0
28.56566679348149,1.093386920499497,0.0
28.478692632689466,1.2373136931631399,0.0
28.401374996175505,1.4076121229192289,0.0
28.345460507395906,1.587930179698564,0.0
28.312800781536758,1.7663486313513583,0.0
28.301135606938168,1.944324803149347,0.0
28.310227643199624,2.125479809874699,0.0
28.34212754643698,2.3115535259918003,0.0
28.39655531427471,2.490487005756259,0.0
28.463999185469543,2.644534870957242,0.0
28.53371182963202,2.768254695413237,0.0
28.598512551088564,2.8638547789019237,0.0
28.65379342822709,2.9349670703210204,0.0
28.696903364136393,2.985179874164107,0.0
28.72651530692605,3.0174383340350635,0.0
28.745302865295663,3.037148856203416,0.0
28.759837786505884,3.0520609213255745,0.0
28.773716064457904,3.0660094658212698,0.0
28.787041398678344,3.0791456734535934,0.0
28.799759322929393,3.091458666152011,0.0
28.81181922870387,3.1029409638189307,0.0
28.823174888324903,3.1135882786986286,0.0
28.833784906015715,3.1233992795444787,0.0
28.843613092869898,3.1323753373667453,0.0
28.852628763904463,3.1405202642194805,0.0
28.86080724629356,3.147840314278989,0.0
28.868202335784847,3.1544081484082844,0.0
28.875043171631162,3.1604449145119315,0.0
28.881517328843085,3.1661257729976895,0.0
28.887646967483814,3.1714773535069165,0.0
28.893430768055232,3.1765049046789007,0.0
28.898867482478934,3.181213095230039,0.0
28.903955919630953,3.1856060173188223,0.0
28.90817960450044,3.189243395884451,0.0
28.912745746619393,3.193169301452836,0.0
28.928871969436944,3.207016872266742,0.0
28.936830066908527,3.213903617277898,0.0
28.94256102599036,3.218933832151372,0.0
28.947618837271524,3.2234423983843956,0.0
28.952131946097218,3.2275317242913864,0.0
28.95612063380365,3.231208632902683,0.0
28.959658232737986,3.234529158242396,0.0
28.962895507589725,3.237625170464054,0.0
28.965927021272094,3.240580128848618,0.0
28.96875875987849,3.243394297587965,0.0
28.971388970182414,3.24606014162168,0.0
28.97381631800644,3.2485701304276984,0.0
28.976068881236596,3.2509473360698293,0.0
28.978246061311573,3.253292894604904,0.0
28.98042851522969,3.255693140691911,0.0
28.982625528059398,3.258159659952138,0.0
28.98483561522261,3.26069239152509,0.0
28.98705726291481,3.2632911956337955,0.0
28.98928893169645,3.2659558541742117,0.0
28.9915303713666,3.2686876696898772,0.0
28.993786749830605,3.27149471523974,0.0
28.99606303710681,3.2743852101082545,0.0
28.998358481261434,3.2773604039228745,0.0
29.000670841760957,3.2804196007220505,0.0
29.002997870827915,3.2835619984750446,0.0
29.00533731744861,3.286786690998981,0.0
29.0076869311959,3.2900926699198436,0.0
29.0100448571141,3.2934793886127194,0.0
29.01241199646284,3.296950260719661,0.0
29.01479018459897,3.3005102246039297,0.0
29.017178676981647,3.304160520079086,0.0
29.019575593250075,3.3079006431187636,0.0
29.021979038611015,3.3117299858152656,0.0
29.024387111561975,3.315647844260333,0.0
29.02679790734954,3.3196534203352397,0.0
29.029209521273366,3.323745823549651,0.0
29.031619994588503,3.327923973686515,0.0
29.034026948090638,3.332185941550212,0.0
29.03642802415097,3.3365296902951807,0.0
29.038821464539442,3.3409541319449803,0.0
29.041205754529237,3.3454585375696118,0.0
29.043579381290975,3.3500421065377517,0.0
29.045940834706848,3.3547039649736465,0.0
29.048288609742347,3.359443167254488,0.0
29.05062120871239,3.364258697529467,0.0
29.052937143449498,3.3691494712656698,0.0
29.055234866269505,3.374114183175209,0.0
29.057512507181038,3.3791507119596464,0.0
29.059768301421272,3.3842570271659635,0.0
29.062000952363725,3.3894320307593575,0.0
29.064209301613722,3.394674862918421,0.0
29.066392197640454,3.399984608936757,0.0
29.068548497326912,3.4053603001986703,0.0
29.070677067547592,3.410800915389902,0.0
29.07277678667503,3.41630538171129,0.0
29.074846546022496,3.4218725761063666,0.0
29.07688524867768,3.427501319468692,0.0
29.07889166542328,3.433189965073907,0.0
29.08086441148286,3.438936293400557,0.0
29.082802335853646,3.4447386220173115,0.0
29.08470455597362,3.4505959592457254,0.0
29.08657022045145,3.45650733409597,0.0
29.088398489337255,3.4624717365907647,0.0
29.090188535168053,3.4684881187431333,0.0
29.091939543967488,3.4745553955358726,0.0
29.093650716203538,3.4806724459089424,0.0
29.095321267703014,3.486838113745978,0.0
29.096950430430944,3.493051208501936,0.0
29.09853741723494,3.4993103638147476,0.0
29.100081391374747,3.505613896121621,0.0
29.101581604753928,3.5119603528404975,0.0
29.103037432083052,3.518348685303157,0.0
29.104448275785607,3.524777877701383,0.0
29.10581355179956,3.531246887087083,0.0
29.107132690243247,3.5377546441861702,0.0
29.108405136051914,3.544300054216979,0.0
29.109630349585156,3.55088199771,0.0
29.110807807204356,3.5574993313190113,0.0
29.11193700182474,3.5641508886428395,0.0
29.11301744301643,3.5708354784225502,0.0
29.114048650454897,3.5775518390574046,0.0
29.115030167733963,3.5842987233336667,0.0
29.1159615793566,3.591075024758176,0.0
29.11684249648554,3.5978796991908903,0.0
29.117672545306764,3.604711687407108,0.0
29.11845136699957,3.611569912787881,0.0
29.119178618124803,3.618453282033438,0.0
29.11985397099071,3.6253606858640817,0.0
29.120477113999677,3.6322909997307864,0.0
29.121047751974025,3.6392430845152113,0.0
29.121565606462923,3.6462157872316485,0.0
29.1220304163826,3.653207947025574,0.0
29.122441947552257,3.660218555685394,0.0
29.1227999932478,3.667246835471492,0.0
29.123104354049982,3.6742919286651574,0.0
29.123354835390582,3.681352803071531,0.0
29.12355125701995,3.6884284065350443,0.0
29.12369345370389,3.695517677094807,0.0
29.123781275418928,3.7026195436176397,0.0
29.123814587531324,3.709732926416931,0.0
29.123793270960615,3.716856737879022,0.0
29.123717222327684,3.7239898830830227,0.0
29.123586354087706,3.7311312604271105,0.0
29.123400594648196,3.738279762244395,0.0
29.123159888472635,3.745434275415269,0.0
29.12286419616934,3.7525936819901164,0.0
29.122513494566203,3.759756859803479,0.0
29.1221077767719,3.766922683078301,0.0
29.12164705222239,3.7740900230455012,0.0
29.121131346714474,3.7812577485468024,0.0
29.120560702425436,3.7884247266432447,0.0
29.119935177919253,3.7955898232208067,0.0
29.119254848139473,3.802751903594361,0.0
29.118519804388804,3.809909833109664,0.0
29.11773015429571,3.8170624777420876,0.0
29.116886021767353,3.8242087046981967,0.0
29.114530234762977,3.8421026835253964,0.0
29.113496024536154,3.8492238862770924,0.0
29.112407527300952,3.8563371869377665,0.0
29.111264916561208,3.8634414592404505,0.0
29.11006838186254,3.870535579947862,0.0
29.108818128683797,3.8776184294352185,0.0
29.107514378313113,3.884688892284458,0.0
29.106157367712164,3.8917458578690183,0.0
29.104747349367138,3.8987882209369262,0.0
29.10328459112523,3.905814882197983,0.0
29.101769376019686,3.912824748899221,0.0
29.100202002078788,3.9198167354107496,0.0
29.09858278212326,3.926789763799485,0.0
29.096912043549306,3.9337427644039513,0.0
29.095190128097183,3.9406746764089498,0.0
29.093417391605072,3.947584448420428,0.0
29.0915942037515,3.954471039026399,0.0
29.089720947778208,3.9613334173755246,0.0
29.08779802020372,3.968170563732136,0.0
29.08582583051727,3.9749814700463486,0.0
29.083804800860975,3.9817651405087444,0.0
29.08173536569368,3.9885205921125273,0.0
29.07961797144113,3.9952468552052354,0.0
29.07745307319364,4.001942983120687,0.0
29.075241085569754,4.008608198978484,0.0
29.072982409542938,4.0152418050454415,0.0
29.07067753225918,4.021842888073466,0.0
29.068327006357237,4.028410394336772,0.0
29.065931399213877,4.0349432822071405,0.0
29.06349129077484,4.041440527776995,0.0
29.061007273075735,4.047901125460937,0.0
29.058479949744477,4.054324088591777,0.0
29.055909935484895,4.060708450010941,0.0
29.05329785554016,4.067053262655267,0.0
29.050644345134916,4.073357600141189,0.0
29.04795005010048,4.079620554545311,0.0
29.045215658157215,4.085841164616904,0.0
29.042441932962703,4.0920183437657265,0.0
29.03962966500065,4.098150997697176,0.0
29.036779636311245,4.1042381026743175,0.0
29.033892638587393,4.110278663283838,0.0
29.030969473543685,4.116271710668299,0.0
29.02801095217456,4.122216303168718,0.0
29.0250178939808,4.128111526970441,0.0
29.021991126174086,4.133956496730725,0.0
29.018931482850828,4.1397503562035185,0.0
29.01583980413518,4.1454922788594315,0.0
29.012716965425785,4.151181413599316,0.0
29.009564065284785,4.156816550957216,0.0
29.006382347678592,4.162396281301948,0.0
29.00317292657927,4.16791948855788,0.0
28.999936851986828,4.173385221529823,0.0
28.9966751805793,4.178792566454111,0.0
28.99338897479786,4.1841406474026215,0.0
28.990079301705247,4.189428627003667,0.0
28.986747231808877,4.194655707141857,0.0
28.983393837839312,4.199821129649188,0.0
28.980020193488578,4.204924176977051,0.0
28.976627407910076,4.209964119663457,0.0
28.973217028334105,4.214939630503427,0.0
28.969790966804982,4.219848924012459,0.0
28.966350836859906,4.224690727720625,0.0
28.96289800321013,4.229464186600186,0.0
28.959433827431816,4.2341685028130565,0.0
28.955959670596087,4.238802930411541,0.0
28.952476891553772,4.243366776156215,0.0
28.948986845166612,4.247859400297514,0.0
28.9454908804718,4.252280217334498,0.0
28.941990338930832,4.256628696558049,0.0
28.938486757180925,4.260904112939758,0.0
28.934982365371738,4.2651049619671415,0.0
28.93147951880878,4.2692296786125,0.0
28.927980050273487,4.273277402634717,0.0
28.924485677923574,4.2772474716209095,0.0
28.92099811133286,4.281139291964453,0.0
28.917519048998575,4.284952339795074,0.0
28.91405017575712,4.288686161862042,0.0
28.910593160109723,4.2923403763621915,0.0
28.90714965382974,4.295914671244802,0.0
28.90372163682647,4.299408450668278,0.0
28.900311913569205,4.302820357389789,0.0
28.896923281505085,4.306149143733192,0.0
28.893557912217087,4.309394273249518,0.0
28.890217875980536,4.312555378763678,0.0
28.88690521921399,4.315632182338908,0.0
28.883621960813507,4.3186244961963345,0.0
28.88037008834557,4.321532223552006,0.0
28.87715154855195,4.324355364226043,0.0
28.873966739716423,4.327095308487814,0.0
28.87081261087756,4.329756351404961,0.0
28.867687407969466,4.332341557039653,0.0
28.864593064219175,4.334850877490206,0.0
28.86153201435943,4.33728392119501,0.0
28.858506667239165,4.339640395454412,0.0
28.855519401624836,4.341920107334353,0.0
28.852572561835803,4.344122964478767,0.0
28.8496665507543,4.346250368551841,0.0
28.84679444040579,4.348308972435915,0.0
28.84394914951514,4.350305236555146,0.0
28.841130582634168,4.352240483827191,0.0
28.838340283197695,4.354114902015363,0.0
28.83557974960553,4.355928747906932,0.0
28.832850431600857,4.357682346952899,0.0
28.830140361918033,4.359384486850753,0.0
28.82734928682391,4.361097684910903,0.0
28.82435501596485,4.362893904076662,0.0
28.8211244566973,4.364788163157949,0.0
28.81766084677797,4.366773533540868,0.0
28.813967829911775,4.368843190683774,0.0
28.810039555599243,4.370995840461101,0.0
28.805763082227877,4.3732876236654254,0.0
28.800958651783432,4.375806896310638,0.0
28.795540927985243,4.378588803299726,0.0
28.789488554637188,4.381634685977572,0.0
28.782650957840314,4.385010219078616,0.0
28.77317137717558,4.389607557066741,0.0
28.75897699627336,4.396424499933405,0.0
28.754823539619668,4.398418836656082,0.0
28.749819732283623,4.400824843806968,0.0
28.74357301216523,4.403835146295286,0.0
28.73752098740761,4.406761398747429,0.0
28.73105095515371,4.409902036359861,0.0
28.724163006811033,4.413261320140432,0.0
28.716857139587,4.416844082744943,0.0
28.709133269564173,4.420655735484254,0.0
28.70096309950766,4.424716265169923,0.0
28.692120111021836,4.429146315777991,0.0
28.682325735296676,4.434100194177459,0.0
28.671509203614267,4.439634162008754,0.0
28.65969272938952,4.445760646142072,0.0
28.64690496541408,4.452491270593623,0.0
28.6331805126422,4.45983672603656,0.0
28.61855970087468,4.467806440601383,0.0
28.603088292372473,4.476408237236649,0.0
28.586817107188292,4.485647989170168,0.0
28.569801571121516,4.49552928589141,0.0
28.551902388886266,4.506171320287835,0.0
28.52865354251941,4.520347644782046,0.0
28.491701498431325,4.543842789531641,0.0
28.437064468023276,4.5811869611283536,0.0
28.36526202573749,4.6355684161415205,0.0
28.27792621299946,4.711139344929497,0.0
28.178567922757708,4.812600558602471,0.0
28.07355162437385,4.943943611744238,0.0
27.9746670453814,5.102693138140321,0.0
27.895694683464594,5.274170243636771,0.0
27.84002608497163,5.44679935104686,0.0
27.805230155548134,5.621730301201023,0.0
27.79059893494952,5.8025222506037455,0.0
27.79793843645552,5.991167853186535,0.0
27.82854506141995,6.175674781513638,0.0
27.875304659682907,6.337207937568399,0.0
27.9282722249222,6.468968647767484,0.0
27.980040252349912,6.572209050714085,0.0
28.025566177302164,6.6499285690175425,0.0
28.061753215647265,6.705338771144033,0.0
28.086901250227527,6.741186389555498,0.0
28.102955339025538,6.763180553929403,0.0
28.11541949689135,6.779862232187027,0.0
28.127358393851562,6.795502923726577,0.0
28.138855108828047,6.810266054417437,0.0
28.149857061422335,6.82413372998185,0.0
28.160315052438694,6.837091928579757,0.0
28.17018380934886,6.849130365215142,0.0
28.179422464285224,6.8602423167972635,0.0
28.187994958989737,6.870424419007048,0.0
28.195870373420796,6.879676446091908,0.0
28.203023429498177,6.8880013782727945,0.0
28.20949797859368,6.895478276543064,0.0
28.21549233404818,6.902356305530462,0.0
28.221169603120977,6.908833610573065,0.0
28.22654828042718,6.914939485960626,0.0
28.231626372672253,6.9206789632005306,0.0
28.236402033065502,6.926056508160739,0.0
28.240873546539326,6.931076022517883,0.0
28.24458632402541,6.935233584308798,0.0
28.24860096866069,6.939721904354736,0.0
28.26278175871668,6.9555559017399595,0.0
28.2697728729581,6.9634224698531435,0.0
28.274798228097044,6.969157690807776,0.0
28.279224283118783,6.974287862479168,0.0
28.283165017533452,6.97893128254623,0.0
28.286639648583442,6.9830973629129165,0.0
28.28971356733973,6.986851230016537,0.0
28.29251903616998,6.990343304584018,0.0
28.295138915366447,6.99366867482759,0.0
28.2975791053267,6.996828384020909,0.0
28.299838851346085,6.99981473272507,0.0
28.301917813591615,7.002620080697566,0.0
28.303840818230483,7.005270967517053,0.0
28.30569321540389,7.007880638498668,0.0
28.307543703144063,7.010545217547291,0.0
28.309399974857378,7.013277403112243,0.0
28.3112605666104,7.016076941077374,0.0
28.313123995793976,7.018943495270385,0.0
28.314988764606976,7.02187664851596,0.0
28.31685445497292,7.024877659556424,0.0
28.318725136839358,7.027955206931591,0.0
28.320604664873546,7.0311180883263695,0.0
28.322492130465477,7.034367444530423,0.0
28.324385403090925,7.037702293087939,0.0
28.326282358888488,7.041121545435834,0.0
28.328180884382807,7.044624009327502,0.0
28.33007888001867,7.048208391276023,0.0
28.331974578058666,7.051873907212633,0.0
28.333868426482333,7.055624059213192,0.0
28.33576160035902,7.059463982954718,0.0
28.33765319968941,7.063394810461915,0.0
28.339541425988077,7.067415796584097,0.0
28.341424480019896,7.071526091294156,0.0
28.343300568428447,7.075724748509985,0.0
28.345167906931145,7.080010728320664,0.0
28.347024723354934,7.084382899240843,0.0
28.348869216708817,7.088839934627359,0.0
28.35069927995346,7.093379611240646,0.0
28.352512841491603,7.097999601928329,0.0
28.354308300144513,7.102698598526685,0.0
28.356084249288518,7.1074756806302855,0.0
28.357839293540078,7.112329856993461,0.0
28.35957204976431,7.11726006410666,0.0
28.36128114923104,7.122265167990585,0.0
28.362965239663218,7.127343965998039,0.0
28.364622987184806,7.132495188629604,0.0
28.366253027726543,7.13771733975099,0.0
28.367853784180095,7.143008072128909,0.0
28.369423771907737,7.148365142333377,0.0
28.3709618486981,7.153787292479714,0.0
28.37246697829596,7.159273518901556,0.0
28.37393813841515,7.164822764413017,0.0
28.3753743221479,7.170433919478332,0.0
28.37677453937102,7.176105823618169,0.0
28.378137818081115,7.18183726680955,0.0
28.3794632056647,7.187626990891255,0.0
28.38074976849798,7.193473683668474,0.0
28.381996502820446,7.1993755520597515,0.0
28.383202325408288,7.205330214782349,0.0
28.38436631470708,7.211335853562362,0.0
28.385487725145257,7.217391370007831,0.0
28.38656583935486,7.223495690307012,0.0
28.387599956400386,7.229647703487659,0.0
28.38858939268767,7.23584626252288,0.0
28.389533482827186,7.2420901854327075,0.0
28.390431580454727,7.248378256388057,0.0
28.391283059009282,7.254709226808158,0.0
28.392087312423833,7.261081816084564,0.0
28.392843738626226,7.267494566800621,0.0
28.39355172778368,7.27394570058013,0.0
28.39421072779983,7.280433679621893,0.0
28.39482025561335,7.286957382612545,0.0
28.39537985134966,7.2935157244348625,0.0
28.395889072075498,7.3001075948279235,0.0
28.3963474923529,7.306731859280949,0.0
28.396754704763435,7.31338735992779,0.0
28.397110320403502,7.320072916438949,0.0
28.397413969350907,7.326787326901134,0.0
28.397665301104965,7.333529368704051,0.0
28.397863984921987,7.340297796766206,0.0
28.39800970925862,7.347091297585098,0.0
28.398102184407367,7.353908575044116,0.0
28.398141142852182,7.3607484778830585,0.0
28.398126335369962,7.367609920141197,0.0
28.398057529601303,7.3744918028631234,0.0
28.39793451032222,7.381393011805015,0.0
28.397757079735996,7.3883124181926245,0.0
28.397525057744375,7.395248879463942,0.0
28.397238282198604,7.402201240018963,0.0
28.396896609131076,7.409168331956244,0.0
28.396499912967972,7.416148975808903,0.0
28.396048086381057,7.423141986575416,0.0
28.395541028790998,7.430146334102853,0.0
28.394978636757642,7.437161220322357,0.0
28.394360824522565,7.4441857688236865,0.0
28.393687533910565,7.451218930846302,0.0
28.392958723547917,7.458259639708673,0.0
28.392174368227725,7.465306820967738,0.0
28.39133445902094,7.472359393072022,0.0
28.390439003372997,7.47941626799855,0.0
28.389488025184267,7.48647635189523,0.0
28.388481564875903,7.4935385457146895,0.0
28.38741967943993,7.50060174585257,0.0
28.386302442475888,7.5076648447735295,0.0
28.38512994421364,7.514726731631884,0.0
28.383902291520222,7.521786292900584,0.0
28.382619607893744,7.528842412989887,0.0
28.381282033445235,7.5358939748544165,0.0
28.379889724863848,7.542939860613505,0.0
28.37844285537148,7.549978952153253,0.0
28.376941614662787,7.5570101317323894,0.0
28.375386208832307,7.564032282583528,0.0
28.373776860288572,7.571044289511026,0.0
28.37211380765527,7.5780450394851595,0.0
28.370397305660017,7.585033422231371,0.0
28.36862762500914,7.592008330820561,0.0
28.363956359169187,7.609441732270958,0.0
28.362001493275017,7.616367020623065,0.0
28.359993836235198,7.623277388611146,0.0
28.35793370707656,7.6301717422503925,0.0
28.355821440335028,7.637048992653646,0.0
28.35365738587189,7.643908056595036,0.0
28.351441908673415,7.650747857082958,0.0
28.349175388639896,7.657567323922118,0.0
28.346858220361792,7.664365394272188,0.0
28.344490812880995,7.671141013208622,0.0
28.342073589442247,7.677893134270359,0.0
28.339606987227288,7.684620720015719,0.0
28.337091457079122,7.6913227425647825,0.0
28.334527463211874,7.697998184140956,0.0
28.33191548290633,7.704646037610518,0.0
28.32925600619089,7.7112653070204376,0.0
28.326549535512967,7.717855008120883,0.0
28.323796585388724,7.724414168902679,0.0
28.320997682046624,7.730941830110189,0.0
28.318153363049575,7.7374370457666055,0.0
28.315264176907426,7.743898883682402,0.0
28.312330682670297,7.750326425968799,0.0
28.309353449509747,7.7567187695390984,0.0
28.30633305218745,7.763075035227185,0.0
28.30327000317808,7.769394506917562,0.0
28.30016479109718,7.775676545183787,0.0
28.29701801812592,7.78192030817604,0.0
28.293830369713987,7.78812482331714,0.0
28.290602544343912,7.79428913194767,0.0
28.287335250646684,7.800412294617835,0.0
28.28402920684819,7.806493391621311,0.0
28.28068514019815,7.812531523521236,0.0
28.27730378638103,7.818525811668167,0.0
28.273885888907508,7.824475398711803,0.0
28.270432198485118,7.830379449107372,0.0
28.266943473927785,7.836237146996797,0.0
28.263420522540727,7.842047629118496,0.0
28.2598642432768,7.847809917855476,0.0
28.256275562691147,7.853523031453807,0.0
28.252655389757958,7.859186057011491,0.0
28.249004639324607,7.864798110967774,0.0
28.24532423270819,7.870358337398681,0.0
28.24161509687613,7.87586590855727,0.0
28.23787816359501,7.881320025413013,0.0
28.234114368560014,7.886719918170187,0.0
28.230324650494296,7.892064846779473,0.0
28.22650995021835,7.897354101440762,0.0
28.222671246732396,7.90258695259863,0.0
28.218809787067215,7.9077623445254,0.0
28.214926988540697,7.912879042019681,0.0
28.211024101271832,7.917936083956552,0.0
28.207102290433614,7.922932664330935,0.0
28.20316272293414,7.927868015120698,0.0
28.19920656645682,7.932741406567807,0.0
28.195234988234464,7.937552147744042,0.0
28.191249153791105,7.942299587091255,0.0
28.187250225640724,7.946983112947112,0.0
28.183239361948658,7.951602154046663,0.0
28.17921775759325,7.956156131942138,0.0
28.175187119803024,7.960643932737058,0.0
28.171149577317003,7.965064035793857,0.0
28.167106895958995,7.969415390137625,0.0
28.16306054036848,7.973697326186071,0.0
28.159011964611906,7.977909230648075,0.0
28.15496261548197,7.9820505416130585,0.0
28.150913930690233,7.986120749137981,0.0
28.14686733701149,7.9901193957913685,0.0
28.142824248364935,7.9940460771660105,0.0
28.13878606400712,7.99790044218894,0.0
28.134754402064306,8.001681972605873,0.0
28.130731669985217,8.005389467868579,0.0
28.12672040720248,8.009021683767447,0.0
28.122722543101847,8.012578006646828,0.0
28.118739867604184,8.016058004025455,0.0
28.114774153138875,8.019461310519253,0.0
28.110827152051066,8.022787628438103,0.0
28.106900593924234,8.026036728324181,0.0
28.10299618282068,8.029208449423813,0.0
28.099115597113386,8.032302697955599,0.0
28.095260877546185,8.035319141605477,0.0
28.091434981751494,8.038256800798711,0.0
28.087640846098314,8.041114803673324,0.0
28.083880693612077,8.0438929018182,0.0
28.08015662478258,8.046591001424641,0.0
28.076470704799007,8.04920909404489,0.0
28.072824959795547,8.051747257025365,0.0
28.069221372967622,8.054205653839595,0.0
28.065661874425825,8.056584538410034,0.0
28.06214667758,8.058885341098568,0.0
28.05867219695129,8.06111192199756,0.0
28.055236293539703,8.063267090004162,0.0
28.051840890285686,8.065351049963258,0.0
28.04848845220154,8.067363731459496,0.0
28.04518140573314,8.069305158715187,0.0
28.0419221344792,8.07117545093818,0.0
28.03871297475801,8.072974822557603,0.0
28.035554143051186,8.074704715832901,0.0
28.03243790227858,8.076370822447943,0.0
28.02935638849178,8.077978623265185,0.0
